sample_date,sample_id,k,no3_n,mg,ca,nh4_n,k_rolling,no3_n_rolling,mg_rolling,ca_rolling,nh4_n_rolling
1991-08-27,Q3,2.49,50,1.12,1.63,NA,0.98,103.2,3.397,4.635,NA
1991-09-03,Q3,0.92,232,3.38,4.65,NA,1.008888888888889,111.9,3.365,4.586,NA
1991-09-10,Q3,0.66,93,2.55,4.1,NA,1.0255555555555556,97.2,3.313,4.66,NA
1991-09-17,Q3,0.85,165,3.1,4.76,NA,1.05,114.8,3.249,4.675,NA
1991-09-24,Q3,0.72,119,4.42,6.01,NA,1.027,130.1,3.141,4.471,NA
1991-10-01,Q3,0.92,97,2.95,4.51,NA,0.8033333333333333,142.88888888888889,3.5322222222222224,4.859999999999999,NA
1991-10-08,Q3,0.92,167,3.49,4.84,NA,0.8354545454545454,132.36363636363637,3.0527272727272727,4.46,NA
1991-10-15,Q3,1,186,3.8,5.34,NA,0.889090909090909,148.54545454545453,3.1145454545454547,4.45,NA
1991-10-22,Q3,0.82,166,3.22,3.82,NA,0.8916666666666667,147.91666666666666,3.0091666666666668,4.235833333333333,NA
1991-10-29,Q3,0.42,61,4.88,5.71,NA,0.905,154.41666666666666,2.895,4.045,NA
1991-11-05,Q3,0.71,163,1.81,5.8,NA,0.9066666666666666,148.41666666666666,2.885,3.955,NA
1991-11-07,Q3,1.05,96,1.55,2.08,NA,0.9066666666666666,148.41666666666666,2.885,3.955,NA
1991-11-08,Q3,1.12,143,1.81,2.09,NA,0.9066666666666666,148.41666666666666,2.885,3.955,NA
1991-11-12,Q3,1.25,271,3.23,3.99,NA,0.8966666666666667,154.66666666666666,2.8441666666666667,3.881666666666667,NA
1991-11-18,Q3,0.88,208,3.31,4.68,NA,0.8883333333333333,161.16666666666666,2.788333333333333,3.7416666666666667,NA
1991-11-22,Q3,0.89,98,1.64,1.96,NA,0.8776923076923077,167,2.813846153846154,3.8207692307692307,NA
1991-11-26,Q3,0.88,197,3.05,3.72,NA,0.8825000000000001,167.08333333333334,2.78,3.8208333333333333,NA
1991-12-03,Q3,0.94,25,2.83,3.43,NA,0.9400000000000001,183.16666666666666,2.6525,3.9766666666666666,NA
1991-12-10,Q3,0.8,242,3,3.96,NA,0.9440000000000001,207.5,2.957,4.2059999999999995,NA
1991-12-17,Q3,0.9,264,3.13,3.66,NA,0.911,203.9,2.944,4.259,NA
1991-12-23,Q3,0.75,237,3.12,4.77,NA,0.912,204.9,2.95,4.293,NA
1991-12-30,Q3,1.11,254,3.35,7.58,NA,0.9166666666666667,219.22222222222223,3.137777777777778,4.738888888888889,NA
1992-01-07,Q3,1.04,279,2.91,4.31,NA,0.9620000000000001,219.8,2.988,4.499,NA
1992-01-14,Q3,0.92,235,3.1,4.52,NA,0.976,197.3,3.0060000000000002,4.584,NA
1992-01-21,Q3,0.89,218,3.37,5.02,NA,1.0050000000000001,185.3,3.129,4.877,NA
1992-01-28,Q3,0.9,219,3.43,5.4,NA,1.017,194.9,3.188,5.037,NA
1992-02-04,Q3,1,94,2.3,2.41,NA,0.995,189.1,3.238,4.941,NA
1992-02-06,Q3,1.31,156,2.17,3.36,NA,0.995,189.1,3.238,4.941,NA
1992-02-11,Q3,0.94,17,3.18,4.81,NA,0.989,177.4,3.2800000000000002,4.911,NA
1992-02-18,Q3,1.19,144,4.36,6.59,NA,1.067,172.2,3.357,5.17,NA
1992-02-25,Q3,0.87,333,3.71,6.37,NA,1.159,167.11111111111111,3.3930000000000002,5.371,NA
1992-03-03,Q3,0.89,196,3.85,6.62,NA,1.173,154.11111111111111,3.366,5.4399999999999995,NA
1992-03-10,Q3,0.98,162,3.33,4.01,NA,1.1922222222222223,143.375,3.591111111111111,6.1,NA
1992-03-17,Q3,1.7,183,3.87,7.11,NA,1.1577777777777778,143,3.4755555555555557,6.463333333333333,NA
1992-03-24,Q3,1.81,NA,3.73,7.03,NA,1.12,127.375,3.3511111111111114,6.21,NA
1992-04-01,Q3,1.04,102,3.16,6.09,NA,1.13,89.25,3.312222222222222,6.147777777777778,NA
1992-04-07,Q3,1.31,10,3.13,6.27,NA,1.1877777777777778,85.75,3.228888888888889,5.888888888888888,NA
1992-04-14,Q3,0.63,14,2.14,8.08,NA,1.1777777777777778,86.5,3.258888888888889,6.003333333333333,NA
1992-04-21,Q3,0.85,19,3.24,4.31,NA,1.0777777777777777,80,3.2555555555555555,5.828888888888889,NA
1992-04-28,Q3,0.96,28,3.36,5.81,NA,0.9644444444444444,80,3.088888888888889,5.408888888888889,NA
1992-05-05,Q3,1.41,168,3.1,4.29,NA,0.97,73.875,2.88,4.972222222222222,NA
1992-05-12,Q3,0.89,168,3.6,5.04,NA,0.9222222222222223,73.875,2.8933333333333335,4.815555555555555,NA
1992-05-19,Q3,0.8,131,3.84,5.54,NA,0.9377777777777778,113.75,2.85,4.195555555555556,NA
1992-05-26,Q3,0.79,NA,2.23,3.25,NA,0.9355555555555556,115,2.73,4.054444444444444,NA
1992-06-02,Q3,1.09,53,1.28,2.16,NA,0.9355555555555556,115.5,2.7455555555555557,3.98,NA
1992-06-09,Q3,0.88,10,3.25,4.86,NA,0.89,98.125,2.787777777777778,4.107777777777778,NA
1992-06-16,Q3,0.77,333,1.75,2.5,NA,0.8822222222222222,82.5,2.75,4.05,NA
1992-06-23,Q3,0.83,29,2.16,3.04,NA,0.9033333333333333,72.125,2.712222222222222,3.986666666666667,NA
1992-06-30,Q3,0.96,32,3.5,5.14,NA,0.9077777777777778,74.11111111111111,2.8355555555555556,4.177777777777778,NA
1992-07-07,Q3,1,29,3.48,5.44,NA,0.9044444444444444,71.11111111111111,3.0733333333333333,4.484444444444445,NA
1992-07-14,Q3,0.82,43,3.26,4.52,NA,0.9011111111111111,72.88888888888889,2.9233333333333333,4.263333333333334,NA
1992-07-21,Q3,0.99,48,3.5,4.97,NA,0.9077777777777778,46.888888888888886,3.1222222222222222,4.557777777777778,NA
1992-07-28,Q3,0.83,90,3.34,4.97,NA,1.1411111111111112,44.888888888888886,3.263333333333333,4.682222222222222,NA
1992-08-04,Q3,1.06,26,3.42,4.92,NA,1.1188888888888888,42.44444444444444,2.942222222222222,4.384444444444444,NA
1992-08-11,Q3,0.85,26,1.9,2.87,NA,1.1300000000000001,40.333333333333336,2.9811111111111113,4.416666666666667,NA
1992-08-18,Q3,0.83,99,3.54,5.15,NA,1.1322222222222222,39.77777777777778,3.0211111111111113,4.544444444444444,NA
1992-08-25,Q3,2.93,11,3.43,4.16,NA,1.1155555555555556,48,2.9566666666666666,4.444444444444445,NA
1992-09-01,Q3,0.76,10,0.61,2.46,NA,1.1233333333333333,49.66666666666667,2.918888888888889,4.372222222222223,NA
1992-09-08,Q3,1.1,10,3.83,5.73,NA,1.0955555555555556,62.55555555555556,2.9155555555555557,4.3133333333333335,NA
1992-09-15,Q3,0.84,38,3.62,5.67,NA,1.1222222222222222,64.77777777777777,3.2022222222222223,4.734444444444445,NA
1992-09-22,Q3,0.84,122,2.92,4.07,NA,1.1233333333333333,54.55555555555556,3.212222222222222,4.717777777777778,NA
1992-09-29,Q3,0.9,105,3,4.32,NA,0.8933333333333333,56.33333333333333,3.2177777777777776,4.835555555555556,NA
1992-10-06,Q3,0.81,142,3.39,4.39,NA,0.91,68.11111111111111,3.511111111111111,5.094444444444444,NA
1992-10-13,Q3,1.09,46,4.48,6.66,NA,0.8822222222222222,76.44444444444444,3.332222222222222,4.793333333333333,NA
1992-10-20,Q3,0.84,7,3.63,5,NA,0.9677777777777778,73.77777777777777,3.2533333333333334,4.623333333333333,NA
1992-10-27,Q3,0.86,27,3.48,5.22,NA,0.9688888888888889,61.33333333333333,3.268888888888889,4.631111111111111,NA
1992-11-03,Q3,0.91,116,3.25,4.79,NA,0.9655555555555556,51.111111111111114,3.2311111111111113,4.5488888888888885,NA
1992-11-10,Q3,0.85,85,2.22,3.02,NA,1.1066666666666667,37.888888888888886,3.688888888888889,5.147777777777778,NA
1992-11-17,Q3,1.61,14,2.91,4.14,NA,1.0811111111111111,35.111111111111114,3.5233333333333334,4.86,NA
1992-11-24,Q3,0.85,10,3.06,4.14,NA,1.0844444444444445,38.625,3.3244444444444445,4.664444444444444,NA
1992-12-01,Q3,0.87,13,2.66,3.58,NA,1.0977777777777777,40.28571428571429,3.2466666666666666,4.528888888888889,NA
1992-12-08,Q3,2.08,23,7.51,9.78,NA,1.0844444444444445,27.666666666666664,3.2144444444444447,4.453333333333333,NA
1992-12-15,Q3,0.86,21,2.99,4.07,NA,1.0744444444444445,16.2,3.3033333333333332,4.516666666666667,NA
1992-12-22,Q3,NA,NA,NA,NA,NA,0.9766666666666667,16.75,3.316666666666667,4.501111111111111,NA
1992-12-22,Q3,0.87,NA,1.84,3.24,NA,0.9766666666666667,16.75,3.316666666666667,4.501111111111111,NA
1992-12-29,Q3,0.98,NA,2.78,4,NA,0.9811111111111112,19,3.3022222222222224,4.435555555555555,NA
1993-01-05,Q3,0.79,NA,2.96,4.11,NA,0.9722222222222222,22,3.358888888888889,4.488888888888889,NA
1993-01-12,Q3,0.76,NA,3.02,3.59,NA,0.8588888888888889,21,2.898888888888889,3.8555555555555556,NA
1993-01-19,Q3,0.73,NA,3.03,4,NA,0.8255555555555556,NA,2.8022222222222224,3.8133333333333335,NA
1993-01-26,Q3,0.89,NA,2.93,3.55,NA,0.8222222222222222,NA,2.97,3.9411111111111112,NA
1993-02-02,Q3,0.79,NA,3.17,4.06,NA,0.8122222222222223,207,3.0211111111111113,4.0377777777777775,NA
1993-02-09,Q3,1.06,NA,3.37,4.08,NA,0.7977777777777778,110,3.08,4.104444444444445,NA
1993-02-16,Q3,0.56,NA,2.12,3.69,NA,0.81,143.33333333333334,3.131111111111111,4.247777777777777,NA
1993-02-23,Q3,0.84,NA,3.35,4.39,NA,0.8322222222222222,123.25,3.1333333333333333,4.238888888888889,NA
1993-03-02,Q3,0.89,207,3.24,4.87,NA,0.8200000000000001,121.8,3.187777777777778,4.3566666666666665,NA
1993-03-09,Q3,0.66,13,3.49,4.71,NA,0.8233333333333334,129.5,3.256666666666667,4.522222222222222,NA
1993-03-16,Q3,0.87,210,3.48,4.88,NA,0.81,134.14285714285714,3.292222222222222,4.667777777777777,NA
1993-03-23,Q3,0.93,63,3.05,3.92,NA,0.8555555555555555,136.875,3.421111111111111,4.7877777777777775,NA
1993-03-30,Q3,0.78,116,3.42,4.61,NA,0.8344444444444444,137.77777777777777,3.6277777777777778,4.54,NA
1993-04-06,Q3,0.82,168,3.79,5.55,NA,0.8122222222222222,129.125,3.571111111111111,4.424444444444444,NA
1993-04-13,Q3,0.94,162,3.69,5.39,NA,0.8433333333333333,145.71428571428572,3.488888888888889,4.303333333333334,NA
1993-04-20,Q3,0.97,156,3.28,4.77,NA,0.8855555555555555,135,3.4144444444444444,4.1755555555555555,NA
1993-04-27,Q3,0.65,145,5.21,2.16,NA,0.8633333333333333,149.4,3.3666666666666667,4.165555555555556,NA
1993-05-04,Q3,0.69,NA,2.73,3.83,NA,0.8577777777777778,129.4,3.3233333333333333,4.1433333333333335,NA
1993-05-11,Q3,0.94,NA,2.75,3.62,NA,0.8624999999999999,119.75,3.265,3.9675,NA
1993-05-18,Q3,1.25,NA,2.81,3.73,NA,0.8312499999999999,81.25,3.22375,3.88375,NA
1993-05-25,Q3,0.73,NA,2.62,3.83,NA,0.7949999999999999,51.25,3.0925,3.72125,NA
1993-06-01,Q3,0.73,16,3.03,4.41,NA,0.855,20,3.0212499999999998,4.2162500000000005,NA
1993-06-08,Q3,NA,NA,NA,NA,NA,0.855,59,3.0637499999999998,4.31625,NA
1993-06-15,Q3,0.69,8,3.36,4.72,NA,0.8225,59,3.09125,4.40625,NA
1993-06-15,Q3,NA,NA,NA,NA,NA,0.8225,59,3.09125,4.40625,NA
1993-06-22,Q3,0.68,36,2.23,3.47,NA,0.7737499999999999,59,2.9475,4.48375,NA
1993-06-29,Q3,1.13,NA,4.64,6.12,NA,0.78875,59,2.80625,4.5112499999999995,NA
1993-07-06,Q3,0.69,176,3.07,4.63,NA,0.8025,60.25,2.8337499999999998,4.5737499999999995,NA
1993-07-13,Q3,0.68,NA,2.97,4.34,NA,0.8088888888888889,65.4,2.891111111111111,4.6066666666666665,NA
1993-07-20,Q3,0.86,NA,1.66,4.35,NA,0.8555555555555555,79.8,3.022222222222222,4.791111111111111,NA
1993-07-27,Q3,0.85,NA,1.49,4.05,NA,0.8766666666666667,137.4,3.1577777777777776,4.943333333333333,NA
1993-08-03,Q3,0.84,21,3.25,4.91,NA,0.8355555555555556,117.5,2.931111111111111,4.708888888888889,NA
1993-08-10,Q3,0.86,86,3.35,4.87,NA,0.8355555555555556,102.83333333333334,2.95,4.687777777777778,NA
1993-08-17,Q3,1.11,80,4.54,6.38,NA,0.88,102.83333333333334,3.0733333333333333,4.811111111111111,NA
1993-08-24,Q3,0.87,324,3.45,4.84,NA,0.86,105.85714285714286,3.2311111111111113,4.848888888888889,NA
1993-08-31,Q3,0.76,18,2.6,4.01,NA,0.8766666666666667,99,3.44875,4.842222222222222,NA
1993-09-07,Q3,0.69,88,3.24,4.44,NA,0.8522222222222222,103.5,3.43375,4.774444444444445,NA
1993-09-14,Q3,1.08,NA,4.08,5.45,NA,0.8633333333333334,94.75,3.39625,4.736666666666666,NA
1993-09-21,Q3,0.68,124,3.08,4.69,NA,0.8166666666666667,85.75,3.0425,4.437777777777778,NA
1993-09-28,Q3,1,51,NA,3.99,NA,0.8022222222222222,46,2.98,4.377777777777778,NA
1993-10-05,Q3,0.62,57,3.13,4.3,NA,0.7944444444444444,50,3.1,4.5,NA
1993-10-13,Q3,0.96,16,3.05,4.53,NA,0.8044444444444444,43.66666666666667,3.0775,4.526666666666666,NA
1993-10-19,Q3,0.69,8,1.71,3.69,NA,0.77,43.66666666666667,2.86625,4.335555555555556,NA
1993-10-26,Q3,0.74,6,2.95,4.3,NA,0.8222222222222222,32,2.9525,4.387777777777778,NA
1993-11-02,Q3,0.69,NA,3.56,5.11,NA,0.7966666666666666,28.2,2.8833333333333333,4.331111111111111,NA
1993-11-09,Q3,0.78,NA,3.06,4.68,NA,0.8355555555555555,21,2.898888888888889,4.388888888888889,NA
1993-11-16,Q3,0.77,NA,2.39,3.73,NA,0.8366666666666667,22.25,3.013333333333333,4.5344444444444445,NA
1993-11-23,Q3,1.15,54,3.77,5.16,NA,0.8877777777777778,25.75,3.1944444444444446,4.55,NA
1993-11-30,Q3,0.77,NA,2.33,3.48,NA,0.8922222222222222,32.333333333333336,3.157777777777778,4.448888888888889,NA
1993-12-07,Q3,0.97,NA,3.27,4.82,NA,0.9175,32.333333333333336,3.1075,4.36625,NA
1993-12-14,Q3,0.97,21,4.08,5.84,NA,0.9371428571428572,32.333333333333336,3.1142857142857143,4.321428571428571,NA
1993-12-21,Q3,1.15,22,3.34,3.83,NA,0.965,32.333333333333336,3.235,4.42,NA
1993-12-28,Q3,0.78,NA,2.62,3.39,NA,0.9279999999999999,21.5,3.128,4.272,NA
1989-05-16,MPR,0.77,69,1.92,6.15,NA,0.6859999999999999,74.4,1.936,6.354,NA
1989-05-23,MPR,0.72,69,2.41,7.17,NA,0.6816666666666666,73.83333333333333,1.9433333333333334,6.568333333333333,NA
1989-05-30,MPR,0.7,79,1.6,5.19,NA,0.6842857142857143,73.83333333333333,2.138571428571429,6.748571428571428,NA
1989-06-06,MPR,0.59,85,1.69,6.6,NA,0.67625,64.71428571428571,1.9737500000000001,6.30125,NA
1989-06-13,MPR,0.65,70,2.06,6.66,NA,0.6855555555555556,59.625,1.96,6.483333333333333,NA
1989-06-20,MPR,0.66,71,1.98,7.64,NA,0.675,58.285714285714285,1.965,6.525,NA
1989-06-27,MPR,0.7,NA,3.31,7.83,NA,0.67125,49.857142857142854,1.85125,6.4975000000000005,NA
1989-07-05,MPR,0.62,10,0.82,3.17,NA,0.675,51.42857142857143,1.85875,6.73375,NA
1989-07-11,MPR,0.76,24,1.85,7.94,NA,0.68875,65.42857142857143,1.8787500000000001,6.83375,NA
1989-07-26,MPR,0.69,10,1.5,6.95,NA,0.69375,67.42857142857143,1.75375,6.6,NA
1989-08-01,MPR,0.73,90,1.66,7.08,NA,0.67625,62.625,1.5314285714285714,6.15875,NA
1989-08-08,MPR,0.7,183,1.85,7.4,NA,0.6842857142857143,70.14285714285714,1.65,6.585714285714285,NA
1989-08-15,MPR,0.74,41,1.87,7.43,NA,0.6614285714285714,73.71428571428571,1.5783333333333334,6.252857142857143,NA
1989-08-22,MPR,0.61,114,1.17,5,NA,0.6614285714285714,73.71428571428571,1.5783333333333334,6.252857142857143,NA
1989-08-29,MPR,0.56,29,NA,4.3,NA,0.6566666666666666,84.33333333333333,1.594,6.136666666666667,NA
1989-09-12,MPR,0.6,49,1.42,5.61,NA,0.755,64,1.898,5.74,NA
1989-10-03,MPR,1.01,80,2.84,4.16,NA,0.9475,111.75,2.17,6.475,NA
1989-10-10,MPR,1.01,71,2.19,7.94,NA,1.078,212.2,2.094,6.5600000000000005,NA
1989-10-24,MPR,1.17,247,2.23,8.19,NA,1.21,263.5,2.194,6.906,NA
1989-11-07,MPR,1.6,614,1.79,6.9,NA,1.1316666666666666,240.14285714285714,2.1933333333333334,8.528333333333334,NA
1989-11-14,MPR,1.26,357,1.92,7.34,NA,1.0366666666666666,230.85714285714283,2.4316666666666666,7.891666666666667,NA
1989-11-21,MPR,NA,212,NA,NA,NA,0.9328571428571428,230.85714285714283,2.4316666666666666,7.891666666666667,NA
1989-11-28,MPR,0.91,170,2.45,10.08,NA,0.8814285714285715,221.14285714285717,2.5083333333333333,8.496666666666666,NA
1989-12-05,MPR,0.84,10,2.58,10.72,NA,0.98875,221.14285714285717,2.407142857142857,8.175714285714285,NA
1989-12-12,MPR,0.44,6,3.62,4.12,NA,0.915,149.57142857142856,2.5114285714285716,8.735714285714286,NA
1989-12-19,MPR,0.31,NA,NA,NA,NA,0.8825000000000001,112.71428571428571,2.572857142857143,9.21857142857143,NA
1989-12-26,MPR,0.81,179,2.69,11.82,NA,0.9,85.85714285714286,2.5187500000000003,9.15375,NA
1990-01-02,MPR,1.74,NA,1.8,6.25,NA,0.9077777777777778,109.42857142857142,2.47625,9.0525,NA
1990-01-09,MPR,1.01,113,2.52,10.82,NA,0.93,138.71428571428572,2.445,9.08125,NA
1990-01-16,MPR,1,99,2.35,10.72,NA,1.0122222222222221,181.85714285714286,2.28625,9.74,NA
1990-01-23,MPR,1.04,24,2.14,8.7,NA,1.1088888888888888,163.125,2.276666666666667,9.663333333333334,NA
1990-01-30,MPR,0.98,335,2.11,9.27,NA,1.1322222222222222,172,2.22,9.39375,NA
1990-02-06,MPR,1.04,215,2.33,10.95,NA,1.0566666666666666,170.66666666666666,2.2911111111111113,9.86125,NA
1990-02-13,MPR,1.18,308,2.35,9.39,NA,1.0744444444444445,195.11111111111111,2.1222222222222222,8.98875,NA
1990-02-20,MPR,1.18,32,2.2,9.05,NA,1.0688888888888888,209.22222222222223,2.106666666666667,8.71,NA
1990-02-27,MPR,1.02,250,2.18,NA,NA,1.0855555555555556,243.88888888888889,2.048888888888889,8.305,NA
1990-03-06,MPR,1.06,160,2.44,9.99,NA,1.08,220.33333333333334,2.0533333333333332,8.18625,NA
1990-03-13,MPR,1.17,333,1,3.84,NA,1.0755555555555556,210.22222222222223,2.0633333333333335,8.12375,NA
1990-03-20,MPR,0.95,226,2.21,8.49,NA,1.0544444444444445,190.44444444444446,2.042222222222222,8.08375,NA
1990-03-27,MPR,1.19,336,1.62,5.46,NA,1.0333333333333332,188,2.0655555555555556,8.2625,NA
1990-04-03,MPR,0.93,123,2.15,8.32,NA,1.0322222222222222,180.55555555555554,2.0611111111111113,8.338888888888889,NA
1990-04-10,MPR,1,124,2.42,10.45,NA,1.0266666666666666,164.66666666666669,2.0611111111111113,8.394444444444444,NA
1990-04-17,MPR,0.99,130,2.16,9.07,NA,1.0022222222222221,155.44444444444446,2.138888888888889,8.891111111111112,NA
1990-04-24,MPR,0.99,10,2.41,10.48,NA,1.0077777777777777,143.33333333333334,2.152222222222222,9.083333333333334,NA
1990-05-01,MPR,1.01,183,2.14,8.95,NA,0.9944444444444445,130.11111111111111,2.207777777777778,9.503333333333334,NA
1990-05-08,MPR,1.01,17,2.44,10.49,NA,1.0033333333333334,140,2.1944444444444446,9.551111111111112,NA
1990-05-15,MPR,0.95,250,1.7,8.31,NA,1.0033333333333334,149.88888888888889,2.16,9.3966666666666665,NA
1990-05-22,MPR,1,117,2.33,10.22,NA,0.9977777777777778,155.88888888888889,2.1555555555555554,9.324444444444445,NA
1990-05-29,MPR,1.07,217,2.12,9.24,NA,0.9844444444444445,181.11111111111111,2.0633333333333335,8.854444444444445,NA
1990-06-05,MPR,1.01,212,2.03,8.75,NA,0.9777777777777777,175.11111111111111,2.0944444444444446,8.975555555555555,NA
1990-06-12,MPR,1,213,2.11,9.06,NA,0.9666666666666667,190.22222222222223,2.0844444444444443,8.913333333333334,NA
1990-06-19,MPR,0.94,184,2.12,8.42,NA,0.9566666666666667,163.55555555555554,2.1355555555555554,8.998888888888889,NA
1990-06-26,MPR,0.87,237,1.58,6.25,NA,0.9544444444444444,187,2.002222222222222,8.342222222222222,NA
1990-07-03,MPR,0.95,129,2.42,10.04,NA,0.9299999999999999,175.66666666666666,2.0355555555555553,8.523333333333333,NA
1990-07-10,MPR,0.91,153,2.35,9.93,NA,0.9166666666666666,163.33333333333334,2.1166666666666667,8.823333333333332,NA
1990-07-17,MPR,0.86,10,2.16,9.08,NA,0.8977777777777778,177.33333333333334,2.01,8.57,NA
1990-07-24,MPR,0.98,328,1.13,4.31,NA,0.8877777777777778,171,2.0355555555555553,8.762222222222222,NA
1990-07-31,MPR,0.85,115,2.42,10.87,NA,0.8855555555555555,154.11111111111111,2.101111111111111,9.19111111111111,NA
1990-08-07,MPR,0.89,101,2.76,11.45,NA,0.8744444444444445,152.22222222222223,2.0677777777777777,9.076666666666666,NA
1990-08-14,MPR,0.83,339,1.15,6.78,NA,0.8688888888888888,142.66666666666666,2.0544444444444445,9.086666666666666,NA
1990-08-21,MPR,0.85,127,2.35,10.15,NA,0.8655555555555555,155.88888888888889,2.0122222222222224,9.01,NA
1990-08-28,MPR,0.85,85,2.17,10.11,NA,0.8522222222222222,131.88888888888889,2.1422222222222222,9.635555555555555,NA
1990-09-04,MPR,0.85,112,2.12,9.01,NA,0.8422222222222222,128.88888888888889,2.1055555555555556,9.421111111111111,NA
1990-09-11,MPR,0.86,67,2.23,10.02,NA,0.84,130.88888888888889,2.0155555555555553,9.071111111111112,NA
1990-09-18,MPR,0.83,129,1.78,8.39,NA,0.8344444444444444,108.55555555555556,2.128888888888889,9.212222222222222,NA
1990-09-25,MPR,0.86,112,2.3,9.94,NA,0.8266666666666667,113.33333333333333,2.0844444444444443,8.973333333333333,NA
1990-10-02,MPR,0.76,88,2.09,8.94,NA,0.8111111111111111,118.66666666666667,1.9944444444444445,8.337777777777777,NA
1990-10-09,MPR,0.87,119,1.95,8.3,NA,0.8011111111111111,107,1.96,8.11,NA
1990-10-16,MPR,0.78,138,2.17,8.05,NA,0.7911111111111111,112,1.9744444444444444,7.933333333333334,NA
1990-10-23,MPR,0.78,170,1.95,8,NA,0.7855555555555556,117.25,2.0355555555555553,8.05111111111111,NA
1990-10-30,MPR,0.71,133,1.36,4.39,NA,0.77,126.125,1.9877777777777779,7.89,NA
1990-11-06,MPR,0.76,7,1.81,6.96,NA,0.7633333333333333,142.125,1.7955555555555556,6.92,NA
1990-11-13,MPR,0.77,NA,2.36,8.43,NA,0.7355555555555555,138.375,1.83,7.078888888888889,NA
1990-11-20,MPR,0.78,171,2.33,9.45,NA,0.7111111111111111,141.75,1.8266666666666667,7.238888888888889,NA
1990-11-27,MPR,0.72,183,1.87,8.49,NA,0.7077777777777777,134.25,1.9833333333333334,7.511111111111111,NA
1990-12-04,MPR,0.7,216,0.36,0.21,NA,0.7266666666666667,137.375,1.9633333333333334,7.547777777777777,NA
1990-12-11,MPR,0.62,89,2.26,9.73,NA,0.7277777777777777,152.375,1.98,7.78,NA
1990-12-18,MPR,0.56,165,2.14,9.49,NA,0.7077777777777777,152.375,1.95,7.7877777777777775,NA
1990-12-25,MPR,0.75,110,3.36,10.45,NA,0.66,146.375,2.062222222222222,7.295555555555556,NA
1990-12-31,MPR,0.88,158,1.18,4.72,NA,0.6533333333333333,136.75,2.1144444444444446,6.934444444444445,NA
1991-01-08,MPR,0.77,127,1.96,9.05,NA,0.6488888888888888,139,2.25,7.6322222222222225,NA
1991-01-15,MPR,0.59,NA,2.09,8.5,NA,0.6622222222222223,135.75,2.2555555555555555,7.608888888888889,NA
1991-01-22,MPR,0.35,123,3.34,5.02,NA,0.6688888888888889,142.5,2.1688888888888886,7.18,NA
1991-01-29,MPR,0.66,106,2.34,5.24,NA,0.6577777777777778,132.75,2.0233333333333334,6.872222222222222,NA
1991-02-05,MPR,0.66,234,1.58,6.49,NA,0.6266666666666667,129.14285714285714,2.1244444444444444,7.308888888888889,NA
1991-02-12,MPR,0.74,63,2.31,9.52,NA,0.8411111111111111,127.28571428571429,2.148888888888889,7.403333333333333,NA
1991-02-19,MPR,0.62,219,1.36,5.63,NA,0.8600000000000001,131.875,2.0966666666666667,7.225555555555555,NA
1991-02-26,MPR,0.65,32,2.05,7.68,NA,0.8911111111111111,133.125,1.9633333333333334,7.50125,NA
1991-03-05,MPR,0.6,NA,2.09,8.65,NA,0.8922222222222222,121.625,1.9511111111111112,7.41875,NA
1991-03-12,MPR,2.7,114,2.18,9.9,NA,0.92125,105.57142857142857,1.9975,7.551428571428572,NA
1991-03-19,MPR,0.76,164,1.62,6.9,NA,0.9225000000000001,100.71428571428571,1.85,6.807142857142857,NA
1991-03-26,MPR,0.63,133,2.14,NA,NA,0.95125,79.42857142857143,1.84625,6.574285714285715,NA
1991-04-02,MPR,0.67,14,2.23,4.58,NA,0.97375,82.71428571428572,1.73125,6.0928571428571425,NA
1991-04-15,MPR,0.75,29,1.13,4.31,NA,0.735,71.5,1.4075,4.887142857142857,NA
1991-04-23,MPR,0.85,70,1.33,4,NA,0.73125,56.625,1.3771428571428572,4.551666666666667,NA
1991-04-30,MPR,0.83,55,1.13,4.31,NA,0.7457142857142857,41.25,1.1228571428571428,4.551666666666667,NA
1991-05-07,MPR,0.66,32,0.84,5.02,NA,0.77,50.25,0.9285714285714285,4.635,NA
1991-05-14,MPR,0.73,75,0.84,5.09,NA,0.77,52.22222222222222,0.86875,4.635,NA
1991-05-21,MPR,0.73,45,NA,NA,NA,0.7733333333333333,55,0.8314285714285714,4.7,NA
1991-05-28,MPR,NA,10,0.36,NA,NA,0.7633333333333333,47.888888888888886,0.7657142857142857,4.928,NA
1991-06-04,MPR,0.84,86,0.87,5.08,NA,0.75,57.111111111111114,0.7185714285714285,5.128,NA
1991-06-11,MPR,NA,68,0.45,NA,NA,0.7716666666666667,68.55555555555556,0.7285714285714285,5.136,NA
1991-06-18,MPR,NA,54,NA,NA,NA,0.8200000000000001,63,0.9271428571428572,5.034,NA
1991-06-25,MPR,0.79,6,0.87,5.14,NA,0.81,59.111111111111114,1.0899999999999999,4.958333333333333,NA
1991-07-02,MPR,0.75,138,0.8,5.31,NA,0.7857142857142857,59.111111111111114,1.35,4.8585714285714285,NA
1991-07-09,MPR,0.79,135,0.91,5.06,NA,0.7728571428571429,58.33333333333333,1.61625,5.595714285714285,NA
1991-07-16,MPR,1.02,25,2.23,4.58,NA,0.77375,57.125,1.96875,6.26,NA
1991-07-23,MPR,0.67,10,2.23,4.58,NA,0.7666666666666667,57.57142857142857,2.0722222222222224,6.807777777777777,NA
1991-07-30,MPR,0.64,10,2.44,4.26,NA,0.7988888888888889,72.28571428571429,2.3055555555555554,7.207777777777777,NA
